"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD","type"
"TCGA.HU.A4G6.01",6.11059035954565,8.33246991031717,8.4234026968549,10.0229550624611,5.83729107835742,9.0534383730537,6.08488016630759,9.3277262658254,6.61172317654156,3.39480574976654,8.93943583916808,5.49765529373307,8.53150118835192,8.4364603406541,5.42190218937602,4.39237507675246,3.80974840629071,5.17862085098764,11.7866646099075,"Cancer"
"TCGA.HU.A4G8.01",5.66863745290856,7.83501005880365,8.99446075505961,10.4903453099912,6.23411311001528,8.10975956688589,6.65212034718212,10.4869064132633,6.34480013622797,3.35192588748334,9.09888974537135,5.73586985912067,8.97641840829511,9.23896606684888,5.23853127943263,5.49909919915217,5.65289006252625,5.11497097912065,12.3483255786325,"Cancer"
"TCGA.HU.A4G9.01",5.71323215904333,7.80125876083258,8.93377023414443,9.94412661704476,6.10207569448585,7.56019302918063,6.04928298090705,9.92264008650373,6.78725159066594,3.20276291794035,9.57254490278951,5.47582487094266,7.59136120775939,9.30407903713835,5.12417697964021,4.58529226268952,3.67515254636839,5.1772269717693,9.89285548965128,"Cancer"
"TCGA.HU.A4GC.01",6.11320822819823,7.71304467666921,8.72071662082422,11.1461079584889,5.78375022474094,9.27865430409602,8.44188736591243,10.1659909477493,7.01199886375772,4.72563338770117,9.02366494964619,5.74874642082355,7.40367896097056,9.09358406468114,5.37846682649396,6.5016241833536,6.98085652505025,5.07001268700959,12.323263201869,"Cancer"
"TCGA.HU.A4GD.01",5.77539082641782,8.20947219390798,8.42626645124267,10.7510353442491,5.86764668229256,9.91407887196383,6.80065995500327,9.56808326855479,7.44095856542076,3.62368067793062,9.009718615781,5.79183309546815,8.79680531164241,8.66456197638723,5.52478473373268,5.17739840189778,5.00101658091098,5.25567068727318,10.8000170247746,"Cancer"
"TCGA.HU.A4GF.01",5.93456691958689,8.42705608936673,8.60914437856631,10.303249254861,5.6311149886718,9.25802463695554,8.11417949112728,10.2233192663444,6.59980178093684,3.35243315899052,8.53161451583721,5.77129767896307,8.36329180804872,8.33493720482549,5.51612474980085,4.81543679692512,5.47195302816313,5.43314378386435,12.1687130475288,"Cancer"
"TCGA.HU.A4GH.01",6.34868467525896,8.41817152015332,8.70279062190912,11.8526684773992,5.94364343403817,9.18239708205377,7.56843873132952,9.14753168799558,7.29283571033557,3.56517988787397,8.54271385186575,5.76907898427651,6.6175504847178,9.82680806806789,5.78508147228214,4.8544701335567,5.34285050376505,5.38254798366617,8.54146717300872,"Cancer"
"TCGA.HU.A4GJ.01",5.68110874340328,7.87558686116875,8.69772455274006,9.81600148695109,5.94995044693148,8.42126492371363,7.2402289538636,9.52588459755187,6.45925490984923,5.1393353634628,9.24339951941601,6.68099024423193,6.6023503196739,7.45264804957686,5.65397136608249,6.17594434114293,7.44283121137424,5.14096444180749,11.2770445228215,"Cancer"
"TCGA.HU.A4GN.01",5.85011984602369,8.68154681865486,8.79991445569541,10.6006885216502,5.9816551242318,7.92725530228125,6.46136685847171,10.0004014333969,6.7904042267659,3.09391407468816,9.49993150362378,5.53322875083365,9.07089481326977,9.05982476694224,6.106807046872,5.50490935313819,5.58627308806191,4.99750381423718,12.6624460761148,"Cancer"
"TCGA.HU.A4GP.01",6.51870596128905,7.8632584643511,8.57055927926323,10.8364383214,5.54195782518255,8.98506756949022,6.86089005583491,9.17455806649793,7.26716915797,4.43004075720694,8.53508162363096,5.64882969270418,6.89500854079589,8.46479243585051,5.4747368985389,5.60674136869677,5.83160307449694,5.23242616879251,9.34883659482229,"Cancer"
"TCGA.HU.A4GQ.01",5.93271406334335,8.84512220661694,8.56575774536464,10.7886935469288,5.83986184953254,8.49764356186672,7.08325013303032,9.79711638268972,6.67181803440126,5.90166894837962,9.41086935146307,5.55210970723792,9.66028225437506,8.78306971780391,5.15763635119459,6.0486448205385,8.43161393699301,5.02936865174309,12.6453328999615,"Cancer"
"TCGA.HU.A4GT.01",6.15673906513721,8.01756277969499,8.98514025968952,10.9141698885459,6.17239884418188,7.84048131849447,6.57439110132942,10.1265829700115,6.51492628813337,2.84694759685571,9.82588535575961,5.51723029581115,7.62439861853584,9.26430689979888,5.38089945577661,5.22925520234236,5.86792610380168,5.18950733672833,10.0809157133272,"Cancer"
"TCGA.HU.A4GU.01",6.47783832352722,8.76277438624132,8.57333864315365,10.2482001458511,6.13831904331836,8.83310232651289,7.90150077054846,9.57507569376423,6.85832462097657,2.94305706409397,8.77365200253805,5.53121523187724,8.08517650035388,8.90007422974702,5.02713657933589,5.61728386872386,5.02454678958051,5.32183913364813,9.68957321326837,"Cancer"
"TCGA.HU.A4GX.01",5.75508343312588,7.79928952872247,8.80501016732276,10.7174535582348,6.10998510781747,8.93666158488572,6.62486286389969,9.77373263932054,6.50535521882214,3.75703645108337,9.14297814039978,5.79858196173361,9.08238418614775,8.66930263662979,5.03599346992435,5.8759731413583,5.19266633643899,5.32947912668368,12.5733159994718,"Cancer"
"TCGA.HU.A4GY.01",5.47555059467404,8.08520307556835,8.56066715975047,9.27719086376272,5.79431515756295,8.58554943242341,8.51992853142261,8.87113660875089,6.98184067054719,7.8360128936168,9.13219981543524,6.3931186403019,7.35714394984079,7.45484223914043,5.63887077941765,6.72647266792288,9.8067779925053,5.78753225341891,12.1922876109131,"Cancer"
"TCGA.HU.A4H0.01",6.25642621185216,8.25642768112785,8.62216978223116,10.6852912322171,5.74321435554787,9.02561893865353,6.50975714982227,9.9963755502098,6.93502289909163,3.5061669229347,9.30927714269772,5.68067817657497,9.04106105975451,8.22903928851633,5.11093400474791,5.37216012235325,4.64230749595838,4.79265308847987,13.1555821738485,"Cancer"
"TCGA.HU.A4H2.01",6.29952223015116,8.45979038678871,8.78083843464959,10.7045627212625,5.78283619331325,9.40286668773845,6.52568501319162,9.43348514023581,7.12529369077184,3.35435778933532,8.29283379109019,5.5052772142597,7.98997482727447,8.09799548819684,5.98606819756878,5.78574876912094,6.05529995417708,5.10855680529442,11.034284650606,"Cancer"
"TCGA.HU.A4H3.01",5.9247222265703,8.22803385707072,8.69999102808999,10.8076873774186,5.8387471708232,8.1288315995273,6.42154429795459,10.1051681710958,6.620665060216,3.45921835491272,8.69647507310366,5.70718452552137,8.38155555274981,9.1394846306752,5.04995564428844,6.01011117656512,6.40831227473234,4.80653223425865,8.05956359281268,"Cancer"
"TCGA.HU.A4H4.01",5.83836622835254,8.09254177911085,8.47676571960517,11.387297499284,5.90888678925597,9.07832573798852,7.09750050953935,10.5101154380366,6.73667075458906,2.99825235287662,8.07785819099247,5.84643747156448,9.3494855736372,9.48062223407133,5.36593871198754,5.44242314207739,5.61713946924527,5.13645715514739,13.224651677544,"Cancer"
"TCGA.HU.A4H5.01",6.50101937748624,8.10066553000786,8.78883466216072,10.8302753649953,5.86591335998072,9.37678970699821,6.63150222738944,9.94400475918248,6.41933401053943,3.19236799982536,7.2745095986973,5.66703465451327,9.1798696685174,9.11537111247838,5.78255212615794,7.66472473298121,5.05258301106754,5.30435726747404,12.1115204145832,"Cancer"
"TCGA.HU.A4H6.01",6.16653112899326,8.18551313091833,8.54765783232905,11.7818759780511,5.60750229342788,9.54001627135181,7.23357065528391,10.0644046592829,7.33920439830296,4.52005258385163,8.66057596674619,5.87165821400911,7.75261587031739,8.60487268731117,5.41537567687971,6.18080239276423,6.4526665804823,5.23046126819642,11.9566755357313,"Cancer"
"TCGA.HU.A4H8.01",5.85949581973788,7.85380075074957,9.02161153654575,10.0944172200991,6.20086587377492,8.45023426489274,6.51267458813877,9.37092557026999,6.86712100441394,4.10400059078214,9.19436809519383,5.12569829793846,8.57166991304401,8.79537226244986,5.18159033247926,5.00821483864604,4.63998756616562,5.01645735367664,10.6807864297278,"Cancer"
"TCGA.HU.A4HB.01",5.85348984250153,7.95084377554088,8.7041107940681,9.86840036172484,5.77045020515898,8.8919852298632,6.92809124662502,9.41866082330205,6.4637490814802,4.7567798707948,9.17927556394873,6.33415016308667,6.84011798818539,8.01692435165307,5.54988917062896,6.19329295411557,5.85987847788798,5.19973031434163,11.4431729398821,"Cancer"
"TCGA.HU.A4HD.01",5.7054069276039,8.16965982773284,8.9182180225288,11.7796427549571,5.87777703963102,9.77656180359634,8.43962842528377,9.24824208659611,7.01281632675669,4.34479253857227,9.1789258500238,5.47862014895023,7.97696797076042,7.24647943463293,6.10298798163347,6.28148870525516,7.11860700530662,4.74139741201957,11.3498451244681,"Cancer"
"TCGA.IN.7806.01",6.02123225422047,7.92215326755048,8.74153739934822,9.21429373792452,5.49165508623923,9.19916880412811,7.62770393043292,9.54199491615394,7.14120436678629,6.91639272203553,9.37696855580621,5.81036582962785,7.22564606610301,8.44428576963699,5.31988475581505,6.89435556967306,6.56233145479754,5.56907675613878,8.64821397947409,"Cancer"
"TCGA.IN.7808.01",6.03589223221586,8.05507815424184,8.1290983174514,10.5574032706246,5.98125897218579,8.92047837344171,6.56861589736834,8.66721236617212,6.6707231886538,4.28397643201432,7.92885397363179,6.58487351809313,7.45629072282966,8.08657120046099,5.64884985085334,5.37113224992397,8.81527165735185,5.17587737351939,11.0413209222831,"Cancer"
"TCGA.IN.8462.01",5.67344808862436,8.68038928703815,8.43799882225708,9.41844613236541,5.36137082999239,8.60264211981625,6.76778448089179,9.29876400403295,6.81367908002397,7.03212205399547,7.49929479706589,5.88260427126949,7.16756355692773,8.34116349761948,5.22745273442775,7.90432106352245,7.70939705681285,5.41556086259129,10.8328109516772,"Cancer"
"TCGA.IN.8663.01",5.50363998382864,8.90162492788189,8.25075173208833,10.7766253900044,5.76199667570606,8.64328455764894,7.56566394047621,9.21155250415057,6.33544782656344,3.6373871049484,8.63774129505145,5.78044615464165,6.63927496647649,8.24863962518635,5.49446070169592,5.27831721568024,8.23835069901895,5.1736685064769,6.75024785508232,"Cancer"
"TCGA.IN.A6RI.01",6.36645671373958,8.06897853958917,8.76848758244186,11.2073666255852,5.97245058716983,9.03184123097421,6.06577358239551,10.559151103901,7.46389351101304,3.65895975808355,9.19371735401995,5.44616928098191,6.93311696312064,9.07051394332471,5.39059560549365,4.95329995801132,4.90376443990278,5.14751509256212,9.79007967425043,"Cancer"
"TCGA.IN.A6RJ.01",6.36273242560587,8.19647754432464,8.84562401398562,9.96698009727128,5.52343820579471,7.95044977098189,5.96167684161482,8.88328612140418,6.63461815477685,4.50427853631857,7.34177529927215,6.05028778893483,6.03671827758512,7.26687179108933,5.4143684132382,8.54799978543361,6.51562770906375,5.05843949976353,10.0149338185775,"Cancer"
"TCGA.IN.A6RL.01",5.94813693827065,7.84218880169058,8.31307138115996,11.0965173710067,5.81940246392826,8.7241167892219,6.5407848175328,10.547315836943,7.10559436758147,5.44858400162508,8.30477513121331,5.59282294496755,6.63204904203212,9.06177314917747,5.39014856852339,6.02335097922042,7.09105635990578,4.81618581334856,11.4304873174175,"Cancer"
"TCGA.IN.A6RN.01",5.8798515969119,7.3934145508326,8.63070201800933,10.798858739738,5.98114120159122,8.30156061250415,6.49309616933107,9.50760054013589,6.82326411983545,4.82147275325215,9.45539274274013,5.62517755188216,7.29225424682397,8.89280758708163,5.23180707683857,6.00186940545009,6.60254270437315,4.68371999581832,8.43253175574241,"Cancer"
"TCGA.IN.A6RO.01",6.04474346047659,8.25200658653667,8.39616988775716,11.3693561604043,5.92913578052618,8.7402244083368,6.01035358033015,10.3812089580135,7.27716063712675,2.98955291202883,9.07755483539272,5.29525940707409,7.75312110019866,8.70072888850683,5.79720392984645,4.76130940816449,3.56597354500649,4.8044285288855,9.79996946639137,"Cancer"
"TCGA.IN.A6RR.01",5.76534318212407,7.61218799417664,8.52967022894888,10.5156950941732,6.12821661391611,9.08691972222636,6.63534225928819,10.0312113561678,6.96632488455925,4.68765309024313,8.5472074051097,5.72981126275559,6.90396663142861,9.51200928752159,5.47848166866066,5.66192764847928,7.08607196596548,5.24518953230321,11.6914957788296,"Cancer"
"TCGA.IN.A6RS.01",6.41124625060169,8.39964220534164,8.74221787150291,10.9138427861877,5.9121963338952,8.98554945534979,6.89647780169857,9.86504650184765,7.81956497959815,3.61889372274376,9.20282106841394,5.67972920372276,8.02561750236401,8.21876722244901,5.78653963390394,4.95473243311889,6.45867456517095,5.32720586445805,12.280814958189,"Cancer"
"TCGA.IN.A7NR.01",5.80842111399221,8.57815731401439,8.54513243076792,10.6747327719143,5.85599948505062,8.1148220257275,6.85504570075175,9.47861139095477,6.77194050220582,5.5870659212308,7.69960985035199,5.93429169699653,6.31196796562756,8.46026693240618,5.1170474513909,7.57539174949344,8.62590026671129,5.29579817261048,9.77266443447236,"Cancer"
"TCGA.IN.A7NT.01",5.7899336633348,8.85473583558321,8.33453125851587,11.2105221748342,5.88335559481577,9.26339052985836,7.18931521377579,9.73539964587526,7.40508655685338,3.69501567201226,8.31821688790327,6.05233222246989,8.57410283129701,7.90149748321257,5.63107016542621,6.06923683991038,7.39327877839369,4.77179907052815,7.01892537352036,"Cancer"
"TCGA.IN.A7NU.01",5.65462456340213,8.29077529026929,8.17688074807937,10.9162768744988,5.36826191933269,9.41768257978826,6.74631609121749,9.15183337544178,6.97161656822631,5.15556641428482,7.5149882148533,5.94011735275158,8.17627362873582,8.47571939180075,5.32951034842024,6.21129490680984,7.38681406245997,5.1269212915304,11.5584872191681,"Cancer"
"TCGA.IN.AB1V.01",5.84164450786253,8.07896673949967,8.65087810716981,9.26666611296556,5.51309313892005,8.10465816926834,6.47502469927127,8.79873497238754,6.59311912905753,6.33993260417531,7.96971894710716,5.87129683707325,6.4098191327967,8.51480798251376,5.4038026698064,8.1897279069094,7.03081939953549,5.14027666076604,9.96434358722002,"Cancer"
"TCGA.IN.AB1X.01",5.50456074040964,7.81090109357355,8.38663021069168,10.6995837724745,5.87652291063898,8.61609486710494,6.51636068160181,8.66040918393876,6.22539525515814,5.34394899938237,7.89710146115446,5.9743631556246,7.70333021349954,9.04886278519762,5.4951373069984,6.7824484330063,6.12099161300226,4.83183110704785,12.6152195488484,"Cancer"
"TCGA.IP.7968.01",6.19297387708476,8.8132304399463,8.58182651301557,9.90704771285053,5.92319902414866,9.1207295683859,7.66688854420236,9.40494206530748,6.90362660746178,3.50404393621857,8.28283387153102,5.49323407810286,7.45108082935397,7.59430732735666,5.33315015697153,6.54493001397103,6.31393182436912,4.92583068545157,9.9939548857221,"Cancer"
"TCGA.KB.A6F7.01",6.19761447817635,7.82421522567222,8.54160632582785,12.1305047437928,5.85250619276196,8.85585615187763,6.59062013887764,11.0779466858975,7.07679293665608,3.96835146101463,9.42370405312544,5.69799981771206,7.81599055970206,6.48271654818951,5.26669254072025,6.12206205669178,5.97284314534523,4.82852040563711,12.183938477167,"Cancer"
"TCGA.KB.A93G.01",5.88819479416614,9.15018819424814,8.24179101924996,8.99012544759517,5.51167610147853,8.53106137564791,8.79336788131019,8.84381316448276,6.42143987764614,3.69536553031663,7.81746246511344,6.14597396310502,6.92979848673357,7.14395719276989,5.29166692835792,8.51578953571563,8.01294317109169,5.37755777897916,9.42000245679689,"Cancer"
"TCGA.KB.A93H.01",5.98242529152714,8.00198097110468,8.63429925598522,9.9311681974913,6.25512018565489,9.68281575068392,7.63537611279049,10.1207100321671,7.3411845502579,3.33542556729193,9.16178355104271,5.28689822390789,8.56980633389097,7.67041448786331,5.75297521770566,4.61185011010579,6.51298688992493,5.22793994303859,11.648498100557,"Cancer"
"TCGA.KB.A93J.01",5.99245536099392,8.04386665281235,8.90007775684524,10.372265339789,5.97636300225521,8.37773133851995,6.51492979614211,8.48508095815584,6.74033182507781,3.09911914864921,9.61445847699124,5.9037091713625,7.44242530742684,9.5918957720159,5.45432930194182,5.18846416590542,4.9067042079578,5.09252516912774,11.6571892444789,"Cancer"
"TCGA.MX.A5UG.01",5.54240265367857,8.77835582880044,8.49575299603049,8.50697164489334,5.66619256634683,8.16378300734879,9.23600347903925,7.8850982246605,6.4560594317607,6.99569578359272,8.92974381572094,6.26991721408815,6.87552376640057,7.67829026946215,5.2864708402877,9.1717001486952,8.64456983936182,5.73955562925328,10.2541462729196,"Cancer"
"TCGA.MX.A5UJ.01",5.76407052770713,9.03131407844131,8.77852109636244,10.1927193352791,5.6526400903318,8.02776984775789,7.23874371170379,9.44082565396856,6.46924952616788,6.34205980548058,8.79249444640119,5.92586022620057,6.99070593995948,9.00188098899861,5.06782510378639,7.09494871753417,8.42513750495351,4.84942931198749,11.6092884572645,"Cancer"
"TCGA.MX.A663.01",6.42636035346243,9.16857847787589,8.68039272258322,9.52538640606663,5.51432425997513,9.24939445417731,8.11873088955582,9.12073624695379,6.61260849505863,6.97612949827745,8.62692543211164,5.99812591640865,6.78594862825281,7.22154885676437,5.31431521209912,7.46224533601161,9.79902289543562,5.31521069083489,9.64223775900408,"Cancer"
"TCGA.MX.A666.01",6.17004458404961,8.08613148649087,8.92625397765071,11.1072507827211,5.6397815763307,9.67473519507071,7.08244413739666,9.98721200522745,6.76118688678573,5.08226545311733,9.29774714494455,5.98520518259582,7.71230472589698,7.32227380261562,5.66520098942731,6.00231209998821,7.22079812538457,5.11663275169573,9.95133907585849,"Cancer"
"TCGA.R5.A7O7.01",6.41906868562365,8.59205786495233,8.5695668332772,11.4052362863669,5.91645011770724,9.29994958476519,7.04838384703244,9.90169738806153,7.85665719197713,3.40008643430687,9.26655879536918,6.08400684203678,9.11698367613407,9.88030385818687,5.96606454887294,5.72047142348162,6.64849462223592,5.31893990412224,9.9569040925785,"Cancer"
"TCGA.R5.A7ZE.01",6.14352455310839,8.4155954980944,8.56015081368342,11.3339404908986,5.61778842003598,8.79757223018939,6.85232078893391,10.3738790869055,7.08488586657821,3.71050690552576,8.16946115781514,6.01382813612427,7.31225631873586,8.82226509003356,5.6930285648564,6.66906144829601,5.91912489153794,4.90494532880311,9.48770070934238,"Cancer"
"TCGA.R5.A7ZF.01",5.69114212116417,8.53417670005523,8.16814598918531,11.6124623254418,5.72491112029014,8.83661687131522,6.84332486836935,10.4468247059243,7.0694558362791,6.03381871212991,8.01706205522817,5.49930644676324,9.11104049875983,8.98844905133351,5.13173460015189,5.71087119555336,5.8667270990357,5.01102344503286,11.622030021808,"Cancer"
"TCGA.R5.A7ZI.01",5.55743095519082,7.98783605699925,9.01570681262801,11.107630751166,6.19602616074501,8.40667864587864,6.2403874034087,9.90718785571998,7.23115348540427,2.69070914879994,8.92250463000846,6.04798689589586,7.43553391412914,8.73733876211479,5.22481215648695,5.11164860776995,4.6741156534889,4.67574882057012,11.8890125329451,"Cancer"
"TCGA.R5.A7ZR.01",5.85046508374019,8.22017024589869,8.69384812406073,11.3782167280925,5.77416982260155,8.68740515433858,7.12427105131186,10.2830050947606,6.90225484993493,3.18654924774686,5.93705565459921,5.47092893592305,7.95767736497385,8.44098756395864,5.58761946943689,5.43200141543931,5.90051777651672,4.97264811829247,11.7557420380566,"Cancer"
"TCGA.R5.A805.01",6.16337042149406,8.58193940264091,8.48136149487246,9.77823500795505,5.63620375037322,8.23690603159885,7.74480720258208,9.16613720007459,6.61177421883022,4.64304734804424,8.58167155726098,5.97889284349085,7.53999393250514,8.73023429404113,5.47967334266625,6.27401950026647,6.26217167757261,5.12795984508703,11.4232068241457,"Cancer"
"TCGA.RD.A7BS.01",5.5286821084159,8.51726617301574,8.60608953447503,10.5054343084716,5.65042646100172,8.19453719408024,7.08772154068893,9.47478223977177,6.48299925178997,4.98940679612447,8.43181891091336,6.00918676813117,7.2234883553324,8.5667828045887,5.65098793632095,8.02861556928704,7.70202830617674,5.15581122873771,11.5760379712827,"Cancer"
"TCGA.RD.A7BT.01",6.33061563772581,8.23970881476248,8.80442311750642,11.2049517175678,5.95200380937198,9.21535614180339,7.39422214765957,10.760120352649,6.92646807072296,4.71056699149707,9.38900508917155,5.14491380310917,8.65035334856189,7.9450869013636,5.72173430203739,5.03122882974973,4.99834228340008,4.95558892927757,11.7245423373536,"Cancer"
"TCGA.RD.A7BW.01",5.51216818172511,9.38719583773194,8.44972790903686,9.81232694569914,5.53250583427525,8.17515690103609,8.45455931611086,8.8207710439929,6.35406504329403,9.16519276645632,8.5386790776291,6.29014471936949,6.32327309846164,7.06394982727643,5.30989452287316,7.2310051692656,8.69770894506582,4.92697063950265,11.9313507914982,"Cancer"
"TCGA.RD.A7C1.01",5.89185122758871,8.09673595424746,8.79738813046181,11.9793208160945,5.56070580248414,9.61740281234231,7.00488949870832,9.8330932075653,6.95462356564182,4.12060729300094,9.07662506578699,6.06814117885837,7.75713189878376,8.98487743969042,5.74619938852143,5.75647828362122,4.75866291898017,4.83333665698061,11.3650162210364,"Cancer"
"TCGA.RD.A8MV.01",6.00972856543708,8.12075867220534,8.56146966409304,10.7693236844477,5.77560143861102,9.96110860227584,7.4196243113576,9.26074724584624,6.74700989231811,4.16013523277543,8.93506770939721,6.07495970495946,8.92893163382423,8.36423771396255,5.81056899656558,6.09238695765596,6.29311297996734,5.2100413636052,13.1485977966856,"Cancer"
"TCGA.RD.A8MW.01",5.88218063296652,8.78428259681179,8.57185917720519,10.7962232146093,5.96167546817113,9.3399268312355,7.66582806907529,9.92696218599796,7.26311428356319,4.62314718732523,8.74654940445462,5.9524617672223,7.09540916785272,7.79524675342589,5.69753128710652,6.58800969017981,6.4278915483274,4.61724345596097,12.1783379885617,"Cancer"
"TCGA.RD.A8N0.01",5.71964760564485,8.02995337229762,8.65921815671223,9.59019588041151,5.96876655172393,8.27007154399312,8.13144472255575,9.07096854551483,6.55379867103216,6.14444305530436,9.18674860195254,6.31005843570132,6.90085189531262,7.85956415178729,5.2411749541629,7.4726016794912,9.17721958443302,5.6761629407942,10.5356182046781,"Cancer"
"TCGA.RD.A8N1.01",5.96681589439167,8.23917680655869,8.36929943726113,9.80245748093767,5.52815268990008,8.94364119424295,7.37958692539433,9.36303364937599,6.90432641350388,4.11565022652829,8.26312242390123,6.06728731253592,7.57838838797776,8.45450969499062,5.51502316709229,6.93892672533232,7.26837709372653,5.52545307101966,11.9696584967917,"Cancer"
"TCGA.RD.A8N2.01",5.37551504621986,10.1899021605742,8.67931389202377,7.82400188166812,5.76790257042372,7.82687475904997,8.4943217026527,7.58102758311201,5.99110637906818,9.12581643072622,9.014855831956,6.31497966470828,6.09743285391899,6.72650151120253,5.04311245082679,7.83324296176526,8.80250155072834,5.57672919549744,10.346988430388,"Cancer"
"TCGA.RD.A8N4.01",5.65566537519205,9.74856748917338,8.72248229351022,8.87962115892621,5.71676591848532,8.04881782029833,8.68700357334936,8.01061287385255,6.3507618948225,9.43952869673222,8.97482784878935,6.32129065316172,5.98707685606404,7.19246658793464,5.21462121314553,7.78141160812556,10.2376113622429,5.30622747916655,9.13375699160146,"Cancer"
"TCGA.RD.A8N5.01",5.94353489806251,8.83633577628114,8.40395868472922,9.23322874186642,6.09668347963569,8.39476291827686,8.74900196120807,8.85381352557552,6.47363000810014,3.27752489958376,8.24174447679933,6.06635392105395,7.72489915048943,8.72039245027869,5.54207348946666,8.77150349891199,7.33696123820937,5.30277651577105,11.3222251055461,"Cancer"
"TCGA.RD.A8N6.01",6.36475673606116,9.09100333523977,8.55317967795805,10.7316921175277,5.42289466499099,9.28375786677727,7.42955469966251,9.65187516192397,6.69154678086789,6.33064517496364,7.83861571812818,5.67161794820522,9.06738436296898,7.9362823794344,5.41497581972285,7.12179375540387,6.67537846229065,5.29009852835011,11.7031548024985,"Cancer"
"TCGA.RD.A8N9.01",5.68845059872988,8.82819943234023,8.33834127466853,9.9472774400613,5.42567372646562,8.56248093016809,8.65208433805287,9.30399612988201,6.4370325078506,6.63877430786798,8.09451712196777,6.1082729427723,7.56014748962543,8.09149709563868,5.4211172234947,8.42786112447681,7.90645259429037,5.67424080659154,11.4945971645015,"Cancer"
"TCGA.RD.A8NB.01",5.81577355067275,9.05389093306989,8.69568940572016,10.1530758600768,6.12352276538093,7.83605095356429,7.5431161222236,9.27079097024743,5.73102900771022,5.97322961405256,9.21224860080726,6.10327414515239,8.21619348446119,7.97419989054475,5.22055878640309,7.09656824762323,7.22801509961105,4.9441785326407,12.6573061983986,"Cancer"
"TCGA.SW.A7EA.01",5.5242732968485,8.39654161039061,8.6773170850896,11.5014029945112,5.69842462931127,8.19097067597304,6.69578750017413,10.0528760430619,6.69502223242005,3.24142070932028,9.04657114835707,5.83456306932544,7.30620885106629,9.23261764947686,5.33478783592007,6.30292785903065,6.2351185401029,4.88073564455245,13.2306906087604,"Cancer"
"TCGA.SW.A7EB.01",6.07317720086621,7.84882194162731,8.6664447281444,11.0055903680475,5.45721315899839,9.14775484972923,6.66225114967158,9.58468395688943,6.60232913261488,4.91853356594766,8.46090863032589,5.97347271418551,6.87227349032794,7.65307327578146,5.39622436596957,6.37114377757167,6.57913976307204,5.07708181474003,10.6432693216694,"Cancer"
"TCGA.VQ.A8DT.01",6.20944954128931,8.115299074807,8.91579318524354,10.8271674895472,5.90500655564353,8.88076272773844,6.45047893586373,9.64651149868986,7.0664609094176,4.52858004731916,9.3570649677054,5.52944305978391,7.82552784997396,8.99287355522927,5.37926791541701,5.9961962453973,5.87422530404675,5.13860783153744,10.8117719647963,"Cancer"
"TCGA.VQ.A8DU.01",6.15346717806032,8.46208511042093,8.30840379369398,11.6411557053299,5.32374693961868,8.98054544831936,8.97558145323994,9.43457449944828,6.40081413360234,4.7753710533304,7.86967616116761,5.79565855475732,7.40477475296307,7.85268509301699,5.40205067738316,6.96950735666507,6.50116744223488,4.92273172913927,12.6371814013666,"Cancer"
"TCGA.VQ.A8DV.01",5.78855611497755,8.05120586793404,8.20944259617279,11.4327331940701,6.14293614328179,9.87759660477208,8.37700954536211,10.6750950903084,6.99493695636113,3.12829593248021,8.58282692660897,5.48645368250403,6.91976884722728,6.38516861288543,5.61926086820867,5.0515867552681,6.81421376987383,5.23323315181872,10.5330981110879,"Cancer"
"TCGA.VQ.A8DZ.01",6.4071333424846,8.27769566338981,8.95008081564267,11.1174564304321,6.13979754439385,9.95851167234768,8.42017776409657,9.89281240881456,6.94737028637381,3.6732631640365,8.66221956260842,5.70131927320131,6.9362784905054,9.06361659837347,5.96523945435305,6.2268835286027,5.97958743539809,5.17440691449471,9.90208775302965,"Cancer"
"TCGA.VQ.A8E0.01",6.72710066777769,8.18267404595757,8.48137959337567,9.88816714105479,5.60905968739347,8.74423748108049,6.66416127175464,10.1277760229886,6.5713202768939,3.67602974684614,7.63026194036855,5.60256096258204,6.92126807524041,8.67144716469661,5.96436322179347,5.37167039030056,5.43508167442125,4.89471975211351,11.8571065598727,"Cancer"
"TCGA.VQ.A8E2.01",6.76049686403854,8.39461564755729,8.50185746036981,11.1698981313037,5.63440948178522,9.69477440526199,7.66756882190613,9.86096707380829,6.67003820743102,4.85348674593627,7.98798805698462,5.74023562498253,8.25585740558034,7.05129048614541,5.5768454099427,7.36296717409544,7.0145482860951,5.11919942150968,10.8463707587789,"Cancer"
"TCGA.VQ.A8E3.01",5.51827938885022,8.13670840910881,8.49457409736569,11.2293029737841,6.16729305936645,9.10515129338039,6.76549420582532,9.68007907621056,6.57900597080261,3.27500824099897,8.4574646139057,6.09336088366643,8.70164282741957,9.18339828111894,5.52182766973311,5.28134797777267,4.68917512103393,5.09071215363027,11.5346271385454,"Cancer"
"TCGA.VQ.A8E7.01",6.2200183970854,8.74955138837884,8.71250623521595,10.2314428877878,5.78185974069746,8.48231399813258,7.59495774917034,9.06701644784299,6.60654505841262,3.9181435958385,9.20115374478001,5.19652071790308,7.26692499874788,7.78190535009627,6.49443682422907,6.34087117429342,6.52434849252791,5.15808575408044,10.0444677777532,"Cancer"
