"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD"
"TCGA.D7.A74A.01",5.96378804008725,8.17863316539732,8.59673324333709,11.6502695931337,5.45184217345819,8.63732983239717,7.32229226076848,10.5325814538836,6.32115663386803,3.35121409592019,5.77998112203014,5.89901334415922,7.91550608025375,9.5543258045914,5.10641114743509,5.44109741958845,4.71410418148795,4.7383310889855,11.8077117769225
"TCGA.EQ.8122.01",6.04573353994994,9.24049330978638,8.3591719675661,10.1312033558093,5.52158517646171,9.07454739652417,7.84961137851446,9.57499038671162,6.71168889447692,7.47928716367724,8.47337957094687,5.84694526922716,7.15683482906515,8.46152098562953,5.61373382701043,6.84761247445632,7.63960399543033,5.10602324630437,9.45978251738514
"TCGA.EQ.A4SO.01",5.78384374700432,7.75567239843583,9.01641443422293,10.4457363309339,5.96784454160898,8.72179667559505,7.02643066037882,7.66898787564838,6.96429384604969,3.35121409592019,8.76632256739608,5.8267197579845,9.16736180883023,9.5276766689197,5.36021819495033,4.97602347932968,5.13272717417881,4.63223177266978,8.94147678764622
"TCGA.F1.6177.01",5.79634083686347,8.35403993514181,8.74216587873535,9.86151492419686,6.06678254625243,8.12878544650636,6.47241471074286,9.48236202061471,6.59864674693335,3.18533493754885,9.18423292088492,5.78027891361292,8.12545420024309,9.26075780601698,5.52173943201834,5.06602565860266,5.23240622319199,5.38370876592033,9.53684758785208
"TCGA.F1.6874.01",5.9179885501481,8.32094607025604,8.90419689158011,8.95097398210697,5.82071639393423,8.39313932629375,7.73044510019182,8.97481009152729,6.48933386094468,3.45575470940534,9.47309853870378,5.86735885800196,8.41037534532303,8.26663812819111,5.96392386355781,6.17755489561736,6.25504768958261,4.87948662776197,10.3331919265268
"TCGA.F1.6875.01",6.30625673403536,9.17593255513845,8.76571886232358,9.91038824077396,5.7435444787292,9.19892903062374,6.75973920541362,9.16876816513314,6.45563932761397,5.32387542102754,9.18580759185817,5.72610075938425,7.66463901069829,8.68626259402254,5.98569782388328,4.96620936276815,5.86217564852976,5.23062890432034,9.76086510011924
"TCGA.F1.A448.01",5.41317486117442,8.45205044217052,8.78282651749837,9.45698585633544,5.99123852508693,8.10792728596621,7.7759321847762,9.31890093200475,6.31884613275596,4.01288720753253,8.82661066233469,6.02781161038187,7.08625228832763,8.69286790578787,5.3012259755766,7.38904435871641,9.09603053227794,5.04943227263565,9.97811881638443
"TCGA.F1.A72C.01",6.04323322133639,8.12528654032441,8.23640208981776,10.5944497065147,5.289997352772,8.58806127227282,7.92418162201468,9.57114110810579,6.80714966402093,4.04064005549651,8.27582172044619,5.80367369009162,8.6710096727192,8.21623313257638,5.77271294838638,6.82915748094004,6.68011003162043,5.10687756617885,13.149583141483
"TCGA.FP.7735.01",5.86348825500019,8.73442300744186,8.57043785419399,10.3065181854516,5.65943977262166,8.60157570535116,7.53522345704898,8.9319488759243,7.8471349593924,5.82707832083622,8.78349271878643,5.94784322321483,9.00933904835558,9.49681255860628,5.52240344283261,6.80306636864797,7.24964946712199,5.0521771876816,12.3922656499565
"TCGA.FP.7829.01",6.59804640753786,8.53327528791538,8.64593639115686,9.33907742036609,6.294357582342,9.4415141089809,7.2939729380198,9.59913337805912,6.65084006867703,3.45575470940534,7.92099969147741,5.66889557918435,8.22587435726303,9.2581377391637,5.14571578474493,7.24209490128548,6.32937881791521,4.91928532221138,8.29336496851146
"TCGA.FP.7916.01",5.63772772855665,8.731515932492,8.43332318321538,9.38440192625326,5.94706105361293,8.43261087072149,7.84913418096259,8.84103498858057,6.7549579302744,7.51416259755975,8.99668454280033,6.0326945118904,8.46838599580013,7.45860014866276,5.16405912218194,7.26299695358089,6.64031900338876,5.35178710455437,12.1280216862781
"TCGA.FP.7998.01",5.59282121575361,9.01008389808281,8.48132302436791,9.00025083484688,5.9467623937709,8.42174140471664,7.83817213249137,8.42031057581464,6.45861173817815,6.09336693468073,8.87431561309817,6.26119910805722,8.78357217930259,7.87786974083274,5.22060611359605,6.66678941128936,6.16378321796865,5.2263579600279,13.0785519134792
"TCGA.FP.8099.01",5.92119743467694,8.310368407835,8.39146822558474,10.1999557124927,5.81157357350631,9.16509562925499,7.42531211812377,8.96994202169411,6.871953158781,3.35121409592019,8.35700765716369,5.95230982971619,7.6936228788709,9.14652581104926,6.08476531188261,6.61334722733517,5.86334550804077,5.25555766412829,10.4229751619825
"TCGA.FP.8209.01",5.59692148947135,9.77437780688201,8.41270776349355,7.81085825054779,5.77973302609454,7.97950394930994,8.75161798417586,7.12474135161067,6.07761069349637,10.650296905845,8.8259339778501,6.45713814742677,6.23882100598516,6.75923743901118,5.42962400177993,7.98646971935425,10.021574103917,5.54630448836172,10.0324739584416
"TCGA.FP.8210.01",5.59626349853493,9.54650661413328,8.41127698779428,8.64796676168787,5.85071161315312,8.07377167435642,8.63328674207921,8.00115022393991,6.24978143389764,9.25638560658884,8.86858316668471,6.50506506999974,6.31295781514407,7.44317203140005,5.201500072455,8.37399200794124,10.2061132092925,5.64397932322338,11.2412250807988
"TCGA.FP.8211.01",6.04817194106563,8.59452933459381,8.11993125508749,10.6660355587202,6.10932384174734,8.61178685131616,6.68454781297319,11.0652021223317,7.18423630382338,3.89878967314296,7.83300088218383,6.18374839658268,7.28252086743057,9.97334195340526,5.30966171052897,7.2162150648162,6.24218957517472,5.24343463536044,12.210393687422
"TCGA.FP.8631.01",5.90247978174788,8.02254821929571,8.24383051491574,11.0077405566939,5.98639051555341,9.34183267697858,7.13233826667044,10.4328473120007,7.78852278461211,4.18738086762859,8.16092979748212,5.51971425827822,6.45169728336732,7.79805643933977,5.81233265533732,7.2125203877185,6.29642575617151,5.15104856944228,9.38366767369198
"TCGA.FP.A4BE.01",6.00181673965481,8.08591255715022,8.89954246147185,10.6029824514834,5.72860097627509,8.26387008919242,7.71269866438864,9.79690831730263,6.68968250396829,3.35121409592019,9.41809813918455,5.87736618599447,6.93755552495104,9.35314087291088,5.41972101642007,5.79063984695128,5.1711508937878,5.26599392939704,11.7231073521285
"TCGA.FP.A4BF.01",5.91953393005253,8.50385475044826,8.39146822558474,10.4836400468926,5.58464482108362,9.24931314080734,8.53532999182675,9.57008891219423,6.83790678491881,3.63245382599474,8.38440227791651,5.9492891302715,9.485419292266,8.13131580926675,5.64348073152392,7.3963567689955,9.26567133275287,5.07857243466956,12.8163952652523
"TCGA.FP.A8CX.01",6.11227870636213,7.95889274491245,8.81831956457677,9.99916282005184,5.76215084186419,8.58029430668423,7.11373620283746,9.90905458920274,6.87508159499591,4.14992402492718,9.06450768603765,5.77368156694467,6.46317655383938,8.67737698826966,5.44300659714602,6.30742448831852,7.29917060044918,5.03637418772355,10.1438659053309
"TCGA.FP.A9TM.01",5.93838039044277,7.72433836574165,8.55372649881178,9.46163182014501,5.66312812327658,8.60891498160702,6.92410242620339,9.41892637447196,6.65868319125797,4.80303020830127,9.10221574040664,6.19425123031924,8.04824128603627,8.06057674211636,5.624758636321,5.56743107923302,6.2479725676524,5.09203007891078,10.7531308800386
"TCGA.HF.7132.01",5.66644778167886,8.45344422002499,8.89198315247894,9.13278054059381,5.80797632414061,8.17466425719942,7.2605892939538,8.9805892128532,6.10300812141014,7.97153674227519,9.51861144377906,6.00382734337537,8.08064437710292,8.20969129699228,5.43173671061699,7.16105459149025,6.92742446391966,5.36981028075503,10.764020149899
"TCGA.HF.7133.01",5.66174387971174,8.7735744710234,8.49498527039997,9.23426736332212,5.52651678585178,8.25845080502584,7.18285525382085,9.118529991477,6.79415134864462,4.31324856680347,8.60519293621857,5.85539925271056,7.4955780599585,7.97919502779674,5.26737844438743,7.2468045920344,6.20676631308316,4.99058724521532,10.1900614981243
"TCGA.HF.7134.01",6.01977645016097,8.68377121562664,8.82304926648153,9.68464397335591,5.75411328253605,8.60982991433545,7.3295318923691,8.24148589885163,6.27771856391934,3.18533493754885,9.04645394861083,5.75427020107155,8.0726016507622,8.5656415716165,5.28219669682633,5.23855537689877,5.72777652242659,4.95075203032947,6.96897123063374
"TCGA.HF.7136.01",6.20298459720881,8.57806457786646,8.48695081013731,9.81366859473725,5.15213566258849,8.52325980133966,7.87171784308803,10.0592425129322,6.2073831651954,4.25475888102251,7.51279689509873,5.86342804620639,8.20363316531109,7.54905314661271,5.2151928108959,7.0097060608391,6.8369509043874,4.85784558979159,10.1014470373624
"TCGA.HF.A5NB.01",5.83778350060364,7.77230930443088,8.87074476188143,10.5597820716058,5.92003878072623,7.84515928164655,6.08752712325397,9.38161923435612,6.61528660580929,3.18533493754885,9.38262533700114,5.76992509316509,6.80352332634508,9.03039559295476,5.14093861953087,5.17401052837885,5.46770874685998,4.7499621501298,9.35163928797087
"TCGA.HJ.7597.01",5.9092764032955,8.30473192630938,8.71969844676993,10.1464959385557,5.99413886907278,8.24981597871553,6.30249565070643,9.30485322979209,6.41321438200256,3.58380679145221,9.19089293270035,6.10967946812427,9.19226203784688,8.58554312983841,5.37946675203072,5.70856862081291,5.85851251111822,4.9826963517931,12.4909850177345
"TCGA.HU.8238.01",6.0191056947582,8.38438900365108,8.43797750662162,10.1060137468848,5.60165655735973,8.90865748555767,6.9539950747605,9.2449815846934,6.81136061289913,3.89121498837654,8.8713627407629,6.00980712609388,7.61326483248942,8.74761244004932,5.43999834507762,6.59219412357386,6.53646389678521,4.96487174400109,11.4584630307888
"TCGA.HU.8243.01",6.66749252971263,8.44367298428355,8.74763878242575,10.2298301483349,5.72100538439956,9.82767503136447,7.13415943534522,9.49232058091993,7.15044681893821,3.45575470940534,9.72401136069453,5.85753903630547,7.1891913815237,6.52332380585036,5.90004653525637,6.08033662319963,5.84072214133538,5.2710818223809,9.73836597505672
"TCGA.HU.8244.01",6.13961347053608,8.22903633610927,8.92378359125926,10.6285539426627,5.94244458387033,8.84542542145458,7.94049331877774,9.14453609183481,6.89585053716525,3.35121409592019,9.35560072247477,5.70075022105636,6.44729774720283,9.07361400531717,5.43493549306487,4.74534012540344,4.77113640120161,5.28863502531585,8.5196495033868
"TCGA.HU.8249.01",5.80065492006247,8.51383210499158,8.45168885902884,10.9257675829595,6.14978805953439,8.9779581681831,6.80559394742844,10.2772157056561,7.05824780970388,3.45575470940534,8.28881821978284,5.91010751079075,9.65291095045404,8.38659073037,5.29112843424715,5.27929393719921,5.55762873284788,4.99899328158359,13.0785519134792
"TCGA.HU.8602.01",5.39745998402876,8.26182604464354,8.74544017585232,10.5125554063947,6.11008246407301,7.70661503364932,7.10209871415363,9.55683025332844,5.48676906167613,3.18533493754885,9.47605716825684,5.51249948161626,8.31870618219009,4.66812756686939,5.2110512708237,5.56437303477289,5.15711356641327,5.07936091587835,11.7608092585097
"TCGA.HU.8604.01",5.62048398968072,8.67940629303183,8.2687205590598,10.0132802441496,5.70081008526731,8.74901941577289,7.44013908844841,10.1524979163847,6.32870527940457,3.18533493754885,8.68048112556252,6.04379707477545,9.46992443227611,8.72482002358498,5.34353039139987,6.14356416955689,5.91138232048525,4.94571125398858,11.472342035764
"TCGA.HU.8608.01",5.77070724031065,8.02607104255444,8.5449107072924,9.35152183650776,6.1595016441001,8.59459031581134,7.36929610248326,9.30055202584921,6.52686672296981,3.18533493754885,9.14486474656661,6.06017040584693,7.26461299366423,4.77700569867658,5.25488408063046,4.97261382776082,4.90287490216893,5.20480129099421,11.9006095375234
"TCGA.HU.8610.01",5.63580849947437,8.98266250789515,8.75359915025503,9.20721159425308,5.62055394983664,8.3904361603241,8.03791142642755,7.78778531033945,6.54180323690404,4.1442219208766,9.15009389592474,6.17072414204359,6.1573070577876,8.81858008666961,5.43721181384215,5.8066975897964,6.20034475199677,5.3584191295785,10.9837765990898
"TCGA.HU.A4G2.01",5.77127083956408,7.99872078585015,8.55301512841581,10.4074152669488,5.84372188097705,8.44057596012724,7.91902469805504,9.98083474515429,6.75859285333428,4.09416380853699,8.62426206169345,5.69875090961378,7.47066254332274,6.84098975162894,4.92313803479247,5.30312410650345,6.21137229483362,5.24672393681448,12.0785971289096
"TCGA.HU.A4G3.01",6.03038708126953,8.110008166976,8.90278190995884,9.16663360025745,6.03240935562037,8.18035287119989,6.84065454161616,9.24133214556447,6.73437119550078,5.13640407220158,8.85558406320589,5.65741827607076,6.16870360714629,8.7254571750807,5.16360889400043,6.04798068716963,6.41576318026754,5.18309452841439,10.2939128827766
"TCGA.HU.A4G6.01",6.06667365240964,8.31023616586068,8.43930522897261,9.6422745247785,5.82473261026894,8.86544743001532,6.17964264063321,9.25927782641828,6.46467325407601,3.63245382599474,8.95558729965069,5.53241550940872,8.33320091829052,8.13401239627801,5.38104665653033,4.65076445118443,4.22183279370024,5.20295312391346,11.5858464201611
"TCGA.HU.A4G8.01",5.63845235010799,7.82209064330162,9.05175881941623,10.2358289765661,6.23696240051168,8.01438162057798,6.74269867715433,10.3442919001665,6.14681028786625,3.58380679145221,9.13050992093765,5.76755028254594,8.74688903191441,9.0673498343746,5.18479006006151,5.62561355272685,5.86153547283164,5.10644490196314,12.1476808750953
"TCGA.HU.A4G9.01",5.69768306524332,7.78416434662768,8.92741296364638,9.58975499129042,6.09648964198499,7.61124010489525,6.13301710297797,9.78137056683319,6.66737097285257,3.35121409592019,9.58876393326478,5.51860888696414,7.27603484907317,9.16368714648399,5.04983459108854,4.67490262552754,4.09286030978278,5.20053934295977,9.74148377323171
"TCGA.HU.A4GC.01",6.06726156268474,7.77083483454929,8.73072832735934,11.0367668055108,5.7893538082445,9.15182159325024,8.38372790517746,10.0229990754268,6.91357363450811,5.788962015441,9.06029777482237,5.77675398270444,7.02188647832745,8.8800142245032,5.32755357536108,6.60053696501371,7.96408419056553,5.0724317023635,12.1280216862781
"TCGA.HU.A4GD.01",5.76917153358962,8.18318348894382,8.44001488742797,10.6007879438867,5.86572838555569,9.87555999048083,6.93274526793797,9.44994025914171,7.36980016273046,3.89121498837654,9.03130479888173,5.81692620884303,8.6347793905644,8.40307499977695,5.48534124472127,5.26229319729006,5.19983870301678,5.25145021581494,10.4421804516712
"TCGA.HU.A4GF.01",5.88104858918159,8.44792460105664,8.60763921805666,10.0335529214419,5.65576328929628,9.12266531892831,8.06686703646683,10.0742602391888,6.44606240160585,3.58380679145221,8.57437089786483,5.79151967418117,8.22789952173739,8.06316501922639,5.47780528172307,4.83676921294467,5.71974801613817,5.39363347411415,11.9703302344954
"TCGA.HU.A4GH.01",6.28467867009162,8.41448839198678,8.7074689748242,11.8284991825269,5.93840778029312,9.04105377464174,7.62322446217354,9.08303022955508,7.16057623490459,3.83381240268597,8.59397680342523,5.78938995706719,6.28218273727396,9.69580361883299,5.75442035951551,4.92176960629641,5.54594536540691,5.36649593375907,8.25926347770339
"TCGA.HU.A4GJ.01",5.65983555926675,7.88571887307789,8.70205880595095,9.41554470408458,5.94337098626718,8.26137792100895,7.32645412607032,9.41201166880464,6.28190066416052,6.99084981595295,9.28552334066562,6.72551039564008,6.28129847437278,7.20764730674542,5.61342944674825,6.32924153243506,8.76045640493058,5.15045991823484,10.7894710802564
"TCGA.HU.A4GN.01",5.8287634698784,8.74480852326304,8.80797425446438,10.351516306739,5.98364347245544,7.8781523832324,6.54439397274861,9.90484236295305,6.6691277709797,3.35121409592019,9.51335627520981,5.60041496274348,8.96893700415173,8.8475177145828,6.06235253570161,5.62901008432091,5.83251190378831,5.00589646186577,12.5410912305662
"TCGA.HU.A4GP.01",6.4775036982349,7.88240332028925,8.58466226753493,10.6895329483474,5.5620146131655,8.74684029442015,6.97017589516113,9.12687788215142,7.1347888402623,4.85548716323415,8.57893702533333,5.70764083151088,6.4689170933861,8.18755341091841,5.42480876089957,5.75364218979323,5.98840861321033,5.23549339307577,8.93131156755287
"TCGA.HU.A4GQ.01",5.87983998360802,9.00930339611435,8.57723347146698,10.6307002093752,5.82923558165896,8.30743986096561,7.21486212577363,9.66499310651645,6.5368572281372,8.05452780768496,9.44436741969992,5.60308711857291,9.6011005898509,8.55917908770613,5.08959317592038,6.21042544075857,9.36093926855032,5.04005632227697,12.4904055676844
"TCGA.HU.A4GT.01",6.10029226294262,8.00603418149553,9.03406837620318,10.7870975742213,6.18067186105934,7.80614122259316,6.70002136503939,9.99014783400949,6.34795471468795,3.18533493754885,9.7472486183292,5.57238137023399,7.28977184802139,9.08502136437895,5.34353039139987,5.32360717211063,6.10107739945598,5.21517910163962,9.92986323650607
"TCGA.HU.A4GU.01",6.41800012534634,8.81451463781296,8.58912020550763,9.97675594349595,6.1212292724674,8.61491528159736,7.88506670993745,9.46724260900233,6.73532746344672,3.18533493754885,8.82819053358297,5.59673307908703,7.87940972060389,8.68160017960984,4.95592662922599,5.79868998105388,5.25009823015825,5.33164604949167,9.52210975749293
"TCGA.HU.A4GX.01",5.7481350620896,7.78194801952124,8.81502899086461,10.5417706251909,6.09747083002252,8.71851011473616,6.72854365814822,9.63037155728548,6.33774306761681,4.07618865756154,9.15269993770796,5.83042909758929,8.97437953300228,8.40596529729314,4.97581718947375,6.04567023142556,5.35610615057204,5.34292346804184,12.4367718162282
"TCGA.HU.A4GY.01",5.44370020323205,8.06073447384595,8.57244029636689,9.02537762539883,5.79930268898638,8.38474550400327,8.4648197585955,8.76915493018268,6.89309615348032,9.4900621688484,9.1459601603817,6.35452506591641,6.95227705135282,7.2082581562369,5.5871754847967,6.81712379818091,10.4018524093345,5.79534153139408,12.0721855826052
"TCGA.HU.A4H0.01",6.16625587734577,8.2572331278984,8.62609642261588,10.4518018661643,5.75367610348601,8.82991668929302,6.6687537190401,9.89557705554627,6.83115966886065,3.74816456532403,9.30991957132536,5.72354959283289,8.84035051098884,7.88947464345634,5.04106710859775,5.53038701603197,4.88515597625452,4.79214829443515,13.1278268994191
"TCGA.HU.A4H2.01",6.21383444540347,8.46414984714621,8.78282651749837,10.4836400468926,5.7890137845321,9.29522010153648,6.68576476579228,9.31771720228394,7.00772731519191,3.58380679145221,8.35930716465678,5.56023451749718,7.74644801781356,7.78129331332891,5.9103903404683,5.99887399436503,6.27188639151514,5.09783793889909,10.6345111729943
"TCGA.HU.A4H3.01",5.87292175584583,8.22479541669678,8.70641380309174,10.6652810095964,5.82626900802535,8.03182179254448,6.46938333217235,9.98235122946611,6.4874021991768,3.6770277027867,8.77104147556981,5.74500704783163,8.23612265062912,8.96374497945363,4.99301740532268,6.18989138848563,6.82838440712534,4.79942931697059,7.3169333465106
"TCGA.HU.A4H4.01",5.81973015105989,8.06998737328907,8.46780262899564,11.2973154584312,5.90812742770927,8.92555457124533,7.23937838950539,10.3626785371517,6.62034084164822,3.18533493754885,8.2103734109812,5.8647263694491,9.23247153506727,9.26433869921611,5.31116986272343,5.57279109301417,5.84639568895372,5.12523500979921,13.2183669001096
"TCGA.HU.A4H5.01",6.4320788691982,8.07751510885023,8.7926491127732,10.6895329483474,5.86359178527793,9.24512549318779,6.73475552517773,9.8033165609336,6.2376842533484,3.35121409592019,7.34196808671446,5.71194523447211,9.07105937052855,8.90109797145519,5.7501566189966,7.58035086535405,5.27066672217887,5.30299956155233,11.9098001174943
"TCGA.HU.A4H6.01",6.11291809694368,8.15567126607106,8.5615238184445,11.7090265903635,5.63502266753242,9.44419431321926,7.31215128382385,9.94605172325326,7.23833143266307,5.3534758306575,8.76490171852186,5.89134639315905,7.49999085915491,8.32747103094152,5.37234871637263,6.34376401063555,6.85681385669723,5.23398094335448,11.8125740480903
"TCGA.HU.A4H8.01",5.83953575888168,7.86865925218441,9.22757147271538,9.73495532734692,6.21339288267716,8.28372620363366,6.67061015257462,9.28745052267519,6.7434067013515,4.3714514758474,9.21319821963933,5.13765263146937,8.41573349776243,8.57669409220138,5.12895567912072,5.11929176687064,4.88389812461539,5.03162991561799,10.3822292524584
"TCGA.HU.A4HB.01",5.83486468226635,7.9491521368884,8.70756181423066,9.4455855508148,5.78034134711841,8.70219242443287,7.12090022536274,9.31550542835664,6.30447722638528,5.83851881904745,9.18851907993582,6.31725489425072,6.43970855529307,7.70328947438906,5.49318132013713,6.35835865947659,6.0641246534521,5.2218067585521,11.1098990256796
"TCGA.HU.A4HD.01",5.69185293085899,8.11908018940502,8.9096378218774,11.7045175912763,5.88119989304978,9.77553147252326,8.37883885577287,9.19141030914407,6.91525468624074,4.78115449053172,9.18686094838849,5.5194123413091,7.74283201691369,6.91502689593088,6.01701309692326,6.43704201142959,8.20428355660301,4.76566999160264,10.935135304956
"TCGA.IN.7806.01",5.96426288426163,7.90676448956794,8.75289003751561,8.95327091845224,5.5006127125351,9.05148286544941,7.65864575974235,9.42934772728502,7.02076275966974,8.88093892392337,9.38447795166465,5.84064252171632,6.85580291633645,8.13821687590347,5.27763315752818,6.9156254738433,7.07568314536687,5.56778900648867,8.32940737352381
"TCGA.IN.7808.01",5.97999840508306,8.02066074130753,8.12146740777662,10.3185748179793,5.9786664775257,8.71649613602949,6.69330790173458,8.58325133420716,6.53594313568115,4.70732845211158,8.10633861893672,6.61889848401871,7.13299626676687,7.72991731843612,5.59653806957542,5.48058578565063,9.98697754436704,5.19952647077939,10.6345111729943
"TCGA.IN.8462.01",5.64039597459153,8.74081778432157,8.44260153313694,9.11800415872605,5.36286972148289,8.4136693709615,6.89774591857704,9.22860477884867,6.68302197824324,9.15277187774637,7.6191325530401,5.90493096271439,6.7666000771831,8.07416780275988,5.17254364511591,7.82886992039973,8.95694333102319,5.38651437584471,10.4649132633737
"TCGA.IN.8663.01",5.48933713899326,9.05458900146283,8.24860724942037,10.609666733388,5.77170072610319,8.45136071837367,7.56299018339672,9.15190908762979,6.14041273213158,3.9095753655821,8.71555526543569,5.79302323721422,6.28409032677114,7.90946183024714,5.44157867702779,5.38403924945408,9.27546628895306,5.19506722207757,6.23618691565214
"TCGA.IN.A6RI.01",6.33003549075372,8.03420911465879,8.77635447886112,11.0798174842485,5.96634609780488,8.83957050038611,6.15695334010996,10.4105043891613,7.38474509575887,3.9095753655821,9.20247058576148,5.50429510590505,6.5894504588876,8.86642699207108,5.34524369717668,4.98949331940143,5.08259224113187,5.1567032667272,9.62706418056204
"TCGA.IN.A6RJ.01",6.31187149286872,8.16519823795518,8.84617959336041,9.60478978752814,5.54951543495568,7.88062164375721,6.013545237779,8.78145841187876,6.49106470280608,5.2774599726879,7.45429717369319,6.06541706030626,4.99728796312841,6.99068956216006,5.36989450304259,8.46471792214921,6.9748384135015,5.0643283145442,9.83207669470884
"TCGA.IN.A6RL.01",5.90753213541126,7.85526046714808,8.3675994171742,10.9339327985995,5.82002004150866,8.55743964848765,6.68658429835708,10.3984631033103,6.99390659205056,7.44983285067693,8.37628200983028,5.66241872300348,6.28335613179022,8.84992586895878,5.34511007636478,6.20305626313831,8.1937985488429,4.84378305531349,11.0844553838766
"TCGA.IN.A6RN.01",5.84348527207239,7.51863246121712,8.6290455038235,10.6500918933902,5.97608074930593,8.17924159740405,6.64860740929542,9.38985061595752,6.70610043352269,6.1890033886934,9.45161327792965,5.68854503171094,6.91716269853906,8.67802031545024,5.18298423425883,6.162939619466,7.16809481670893,4.75702600510962,8.16202017787961
"TCGA.IN.A6RO.01",5.98590325152719,8.25354069459049,8.40983924380935,11.2520208643219,5.92858731540885,8.57716952924151,6.0789765788489,10.2295353050694,7.15405645337717,3.18533493754885,9.10571503091876,5.37213726229471,7.5031694933348,8.44796972749268,5.78094623176195,4.83079968142097,3.87135222425056,4.79602433049611,9.66349347447187
"TCGA.IN.A6RR.01",5.7524042017802,7.69138377494904,8.52385062604771,10.2392455879637,6.12047428603073,8.9384719080086,6.73635346635421,9.9369687605037,6.87980037992853,5.744009046719,8.59780551367387,5.76064503193083,6.49367121069595,9.29739829874066,5.43009868929632,5.86644661585686,8.18765096477024,5.24226996165291,11.4245213682635
"TCGA.IN.A6RS.01",6.37782778021803,8.3785479316071,8.75429410153554,10.7806993801622,5.90831610545841,8.74901941577289,7.03852777290458,9.7657500734935,7.69146530572568,3.89121498837654,9.23511981339403,5.72181806841473,7.76303420429484,7.88427963434225,5.76013190751507,5.04358214807222,6.86592623624559,5.34171743829744,12.0828028924153
"TCGA.IN.A7NR.01",5.79839397358267,8.6194832621382,8.5560145282691,10.4435414220171,5.84110042803743,8.01680397874673,6.9691774232607,9.36188578411903,6.66115085473116,7.64798786115444,7.91245601697681,5.94487602265209,6.02246431802228,8.17789718307085,5.04255321091808,7.51195672669993,9.43377218940936,5.29890174833648,9.60850873161952
"TCGA.IN.A7NT.01",5.77813341665302,9.02111721725705,8.38631912412968,11.1062933765629,5.88969789591246,9.13220252735688,7.28310190727449,9.59379218244975,7.28620785049273,3.99094079731244,8.3915422981731,6.06541706030626,8.4206742291958,7.50559647330804,5.57975379197369,6.21557787135545,8.75555650047569,4.78682509858704,6.37624023668457
"TCGA.IN.A7NU.01",5.63252438647674,8.29108948090338,8.18470500572879,10.7870975742213,5.36709262046026,9.31212190756647,6.87314465949379,9.09609199558239,6.88482791533075,6.99184414213389,7.66360032318838,5.94691275316884,7.99755145672321,8.19670036962593,5.28986401136826,6.37782966077655,8.72578441823932,5.1150188739109,11.3004538950044
"TCGA.IN.AB1V.01",5.82033063841805,8.03727400482431,8.6493235696673,9.01204764890047,5.53478402996137,8.0129019758595,6.6194196363511,8.65501397762862,6.42834949991685,8.54369228059947,8.11183181680967,5.89049922875449,6.15374156394032,8.26581197454452,5.35909965575766,8.10021351002776,8.0517026580537,5.14697140565653,9.79353451187442
"TCGA.IN.AB1X.01",5.4919990966527,7.80717660980981,8.40811284335635,10.470486376238,5.87715206807218,8.4311321996801,6.676603919307,8.49805196572175,6.05349970510133,7.13564802261072,8.10019993495861,5.96079053804846,7.42545764157394,8.83745544391316,5.44771753281958,6.83625999609127,6.2996341585335,4.86989959157575,12.4739811283957
"TCGA.IP.7968.01",6.1226446138162,8.88884214104821,8.59556046628547,9.46465949030011,5.92478027285294,8.9668750972534,7.69878066829932,9.3100608804922,6.78169365004887,3.74228716045292,8.34355177463893,5.5304766521147,7.12927175303717,7.26712227320187,5.29182919477924,6.65718901360939,6.60552570144283,4.95818974885783,9.82943036898987
"TCGA.KB.A6F7.01",6.12542562471617,7.81128334563849,8.54757394858222,12.0279605544748,5.83995067262808,8.65459758407382,6.7190163548459,10.897561012002,6.94593895468208,4.22797763473902,9.44899236179842,5.74236315822798,7.55057591245384,5.7177826655225,5.21927359829467,6.26647278579163,6.20707276310026,4.86355572181195,12.0620434444953
"TCGA.KB.A93G.01",5.85282838868875,9.39982114131173,8.2281625436895,8.8631098232719,5.53316622775926,8.32801040719785,8.7216881255793,8.73529314362839,6.24301367282689,3.99456023145868,8.0586965822282,6.16536755646992,6.57300808342153,6.80289435141005,5.24866848305577,8.3855141635082,9.1634050582032,5.36516178016667,9.01061132422578
"TCGA.KB.A93H.01",5.94296164685504,8.00214093184796,8.63217574110427,9.55077478760728,6.24717396115407,9.67569739953051,7.66138648073727,9.98948773964521,7.24026224658162,3.57181671579995,9.16341592768563,5.37033104541753,8.39770637252362,7.35530002674134,5.73015115025758,4.69597206127107,6.96663498347385,5.23335206939226,11.334055457681
"TCGA.KB.A93J.01",5.94645235515573,8.01206925695554,8.89907959710819,10.1244237452552,5.97242653591423,8.22190465969377,6.67193073112365,8.23166489888361,6.62687592022602,3.35121409592019,9.60698607633447,5.92295658199646,7.12538057734621,9.43386502467437,5.41311479223339,5.2866172237382,5.09483008398897,5.08741853397238,11.3506454746396
"TCGA.MX.A5UG.01",5.51126961926924,8.84167333123801,8.49260362840702,8.50929406513876,5.68272660523627,8.04097851517835,8.96071780269262,7.42569266191511,6.27991021132423,9.11039586116064,8.94850579268981,6.26606899881967,6.4559824326856,7.35913542869648,5.23736630114911,8.95250831157209,9.48742211766552,5.70667020272758,10.0473610323099
